CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1916191,17000015293,201715293,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,01/13/2017 02:50:34 PM,36 AV S / S CHARLESTOWN ST,R,R2,10100.5019,-122.288284,47.569763,"(47.569763, -122.288284)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,01/13/2017 08:20:35 AM
637769,11000202507,2011202507,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,06/24/2011 03:57:00 AM,19XX BLOCK OF E MADISON ST,C,C2,7900.5001,-122.306772803,47.616998039,"(47.616998039, -122.306772803)",,,,
962417,12000391802,2012391802,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/15/2012 11:43:00 AM,55XX BLOCK OF 22ND AVE S,R,R2,10400.8016,-122.305133018,47.55222695,"(47.55222695, -122.305133018)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/15/2012 10:41:00 AM
750712,12000073382,201273382,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/10/2012 06:06:00 AM,47XX BLOCK OF 12TH AVE NE,U,U3,5301.2002,-122.31541665,47.731693525,"(47.731693525, -122.31541665)",,,,
992604,12000424231,2012424231,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",12/12/2012 06:42:00 PM,42XX BLOCK OF S CHICAGO ST,S,S2,11000.2008,-122.279583107,47.532531792,"(47.532531792, -122.279583107)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",12/12/2012 05:22:00 PM
1249346,13000003350,20133350,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,01/03/2013 07:57:00 PM,AURORA AV N / N 96 ST,N,N2,1300.3011,-122.344622249,47.698713115,"(47.698713115, -122.344622249)",,,,
975827,12000408840,2012408840,220,MENTAL COMPLAINT,MENTAL CALL,MENTAL HEALTH,11/30/2012 08:27:00 AM,8XX BLOCK OF S CLOVERDALE ST,F,F3,11200.3014,-122.321599809,47.526461484,"(47.526461484, -122.321599809)",,,,11/30/2012 07:20:00 AM
41061,10000283220,2010283220,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,08/14/2010 11:09:00 AM,22XX BLOCK OF NW 58TH ST,B,B2,4700.5002,-122.386164945,47.670914211,"(47.670914211, -122.386164945)",,,,
1494372,15000254260,2015254260,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,07/24/2015 02:23:00 PM,28XX BLOCK OF E MARION ST,C,C3,8800.1019,-122.295591408,47.610009238,"(47.610009238, -122.295591408)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
760423,12000088471,201288471,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,03/23/2012 07:15:00 PM,30XX BLOCK OF S MYRTLE ST,O,O3,11000.3000,-122.293751048,47.538912489,"(47.538912489, -122.293751048)",,,,
474352,11000350339,2011350339,064,SHOPLIFT,THEFT,SHOPLIFTING,10/27/2011 12:34:00 PM,83XX BLOCK OF 15TH AVE NW,B,B3,3000.6004,-122.376802784,47.689666737,"(47.689666737, -122.376802784)",,,,
560134,11000145301,2011145301,042,"HARASSMENT, THREATS - BY TELEPHONE, WRITING","THREATS, HARASSMENT","THREATS, HARASSMENT",05/07/2011 02:24:00 AM,125XX BLOCK OF 35TH AVE NE,L,L1,100.3008,-122.290798046,47.72094623,"(47.72094623, -122.290798046)",,,,
577448,11000152990,2011152990,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",05/14/2011 03:23:00 AM,7XX BLOCK OF N 80TH ST,J,J1,2800.1010,-122.348559985,47.686939883,"(47.686939883, -122.348559985)",,,,
1822444,16000314051,2016314051,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,08/30/2016 02:12:22 PM,15XX BLOCK OF NE 63 ST,U,U1,4400.1005,-122.311386,47.67476,"(47.67476, -122.311386)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,
1997691,17000169158,2017169158,051,"BURGLARY - RESIDENTIAL, OCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,05/14/2017 03:34:01 AM,11XX BLOCK OF E SHELBY ST,C,C1,6100.1022,-122.3177,47.64692,"(47.64692, -122.3177)",BURG - IP/JO - RES (INCL UNOCC STRUCTURES),BURGLARY,RESIDENTIAL BURGLARIES,05/14/2017 01:31:01 AM
1983898,17000143786,2017143786,261,"ANIMAL NOISE, STRAYS, BITES",ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,04/25/2017 08:57:58 AM,UNIVERSITY WY NE / NE 50 ST,U,U1,5301.2001,-122.31307,47.664898,"(47.664898, -122.31307)","ANIMAL - INJURED, DEAD HAZARD",ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,
705512,12000005719,20125719,074,LICENSE PLATE THEFT OR LOSS,CAR PROWL,CAR PROWL,01/06/2012 03:32:00 PM,49XX BLOCK OF 47TH AVE S,R,R3,10200.5009,-122.274450143,47.557637957,"(47.557637957, -122.274450143)",,,,
814667,12000170238,2012170238,161,TRESPASS ,TRESPASS,TRESPASS,06/01/2012 10:11:00 PM,14XX BLOCK OF MINOR AVE,D,D3,8300.2006,-122.327359482,47.613437354,"(47.613437354, -122.327359482)",,,,
669402,11000373841,2011373841,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,11/18/2011 11:43:00 AM,110XX BLOCK OF MARINE VIEW DR SW,W,W3,12100.3000,-122.380644787,47.503919987,"(47.503919987, -122.380644787)",,,,
453626,11000320070,2011320070,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,09/28/2011 11:25:00 PM,65XX BLOCK OF 24TH AVE NE,U,U1,2500.3011,-122.301693864,47.676697042,"(47.676697042, -122.301693864)",,,,
1489592,15000248335,2015248335,200,ALARMS - COMMERCIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,07/20/2015 05:42:00 AM,17XX BLOCK OF NW 56 ST,B,B1,4700.3012,-122.380549386,47.669447968,"(47.669447968, -122.380549386)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALARMS,SUSPICIOUS CIRCUMSTANCES,
994771,12000426896,2012426896,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,12/14/2012 10:30:00 PM,12 AV S / S JACKSON ST,E,E3,9100.1002,-122.317226088,47.599187636,"(47.599187636, -122.317226088)",ACC - WITH INJURIES (INCLUDES HIT AND RUN),ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,12/14/2012 07:04:00 PM
1685675,16000075766,201675766,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/03/2016 02:48:59 AM,9XX BLOCK OF LENORA ST,D,D2,7300.3020,-122.33661,47.617485,"(47.617485, -122.33661)",TRESPASS,TRESPASS,TRESPASS,
2247692,15000015430,201515430,030,ARMED ROBBERY,GUN CALLS,ROBBERY,01/14/2015 09:53:00 PM,5XX BLOCK OF DENNY WY,D,D1,7200.1050,-122.345841023,47.618564144,"(47.618564144, -122.345841023)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,01/14/2015 07:42:00 PM
1790880,16000261335,2016261335,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/21/2016 05:46:56 PM,5XX BLOCK OF NE 70 ST,J,J3,3600.2030,-122.32227,47.67952,"(47.67952, -122.32227)",UNKNOWN - COMPLAINT OF UNKNOWN NATURE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2108207,14000228401,2014228401,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,07/13/2014 04:12:00 PM,34XX BLOCK OF 61 AV SW,W,W2,9701.4020,-122.410820721,47.573201676,"(47.573201676, -122.410820721)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,07/13/2014 02:00:00 PM
1252707,11000035959,201135959,161,TRESPASS,TRESPASS,TRESPASS,01/30/2011 10:31:00 PM,22XX BLOCK OF 1ST AVE,M,M1,8002.2001,-122.34586311,47.612990814,"(47.612990814, -122.34586311)",TRESPASS,TRESPASS,TRESPASS,01/30/2011 10:10:00 PM
1263221,11000021488,201121488,350,HAZARDS,HAZARDS,HAZARDS,01/19/2011 04:32:00 AM,LATONA AV NE / WOODLAWN AV NE,J,J1,3600.4005,-122.327230952,47.677563014,"(47.677563014, -122.327230952)",,,,
1887091,16000429457,2016429457,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,11/29/2016 09:41:48 AM,120XX BLOCK OF 14 AV NE,L,L1,600.2001,-122.31395,47.716705,"(47.716705, -122.31395)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,11/29/2016 08:41:34 AM
2193997,14000370720,2014370720,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,11/05/2014 01:08:00 PM,3XX BLOCK OF PIKE ST,K,K1,8100.2009,-122.33723817,47.609981892,"(47.609981892, -122.33723817)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
728034,12000039177,201239177,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,02/08/2012 06:42:00 PM,W SEATTLE BR / E MARGINAL WY S,O,O2,9300.3079,-122.339677064,47.571601289,"(47.571601289, -122.339677064)",,,,
90318,10000355001,2010355001,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,10/10/2010 08:06:00 PM,1XX BLOCK OF S WASHINGTON ST,K,K3,9200.2005,-122.333529122,47.600882385,"(47.600882385, -122.333529122)",,,,
1721815,16000141683,2016141683,139,GANG GRAFFITI,PROPERTY DAMAGE,PROPERTY DAMAGE,04/24/2016 03:23:57 PM,AURORA AV N / N 130 ST,N,N2,600.1020,-122.34498,47.72321,"(47.72321, -122.34498)","BIAS -RACIAL, POLITICAL, SEXUAL MOTIVATION",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,04/24/2016 12:13:30 PM
897290,12000304762,2012304762,,,,,,4XX BLOCK OF BROAD ST,D,D1,7100.2001,-122.348230913,47.620229752,"(47.620229752, -122.348230913)",THEFT OF SERVICES,OTHER PROPERTY,THEFT,09/10/2012 02:31:00 AM
1544277,15000315181,2015315181,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,09/08/2015 05:52:00 PM,4XX BLOCK OF 3 AV,K,K3,8100.2045,-122.330510334,47.601885907,"(47.601885907, -122.330510334)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
846766,12000221038,2012221038,220,MENTAL COMPLAINT,MENTAL CALL,MENTAL HEALTH,07/11/2012 02:15:00 AM,130XX BLOCK OF 1ST AVE NE,N,N1,600.1017,-122.328905999,47.72407511,"(47.72407511, -122.328905999)",,,,
1637884,15000445591,2015445591,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/26/2015 02:49:21 AM,137XX BLOCK OF 17 AV NE,L,L1,200.4004,-122.31,47.729362,"(47.729362, -122.31)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
765107,12000095735,201295735,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/30/2012 03:59:00 AM,14XX BLOCK OF E FIR ST,G,G1,8600.3007,-122.313535366,47.602680114,"(47.602680114, -122.313535366)",,,,
1765758,16000218744,2016218744,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,06/19/2016 11:49:43 PM,43XX BLOCK OF S HOLLY ST,S,S2,11101.4021,-122.27893,47.542446,"(47.542446, -122.27893)","NOISE - DISTURBANCE (PARTY, ETC)",DISTURBANCES,DISTURBANCES,06/19/2016 10:35:50 PM
1643069,16000002456,20162456,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,01/03/2016 08:57:22 AM,20XX BLOCK OF NW MARKET ST,B,B1,4700.4024,-122.38393,47.66868,"(47.66868, -122.38393)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
432176,11000288272,2011288272,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,09/01/2011 04:34:00 PM,9XX BLOCK OF SENECA ST,D,D3,8300.3003,-122.328110434,47.610068602,"(47.610068602, -122.328110434)",,,,
950338,12000376497,2012376497,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,11/02/2012 09:20:00 PM,S MICHIGAN ST / 5 AV S,O,O3,10900.2085,-122.328393355,47.545654516,"(47.545654516, -122.328393355)","ACC - REPORT, NON INJ/NON BLKG OR AFTER FACT INJ",ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,11/02/2012 08:02:00 PM
2168684,14000331523,2014331523,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,10/04/2014 03:43:00 AM,140XX BLOCK OF 35 AV NE,L,L1,100.2001,-122.291025483,47.731012612,"(47.731012612, -122.291025483)","NOISE - DISTURBANCE (PARTY, ETC)",DISTURBANCES,DISTURBANCES,
761036,12000089435,201289435,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/24/2012 03:16:00 PM,9XX BLOCK OF N 34TH ST,J,J3,5400.3008,-122.346092304,47.649040967,"(47.649040967, -122.346092304)",,,,
2016851,17000204337,2017204337,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,06/07/2017 05:17:36 PM,40XX BLOCK OF NE 55 ST,U,U3,4200.2015,-122.28348,47.668507,"(47.668507, -122.28348)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1928240,17000038061,201738061,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,01/31/2017 05:10:27 PM,NE 42 ST / 9 AV NE,U,U2,5200.2002,-122.318794,47.657513,"(47.657513, -122.318794)","MOTOR VEHICLE COLLISION, UNKNOWN INJURIES",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
650191,15000052875,201552875,064,SHOPLIFT,THEFT,SHOPLIFTING,02/15/2015 01:19:00 PM,38XX BLOCK OF RAINIER AV S,R,R2,10100.5018,-122.28992196,47.568881157,"(47.568881157, -122.28992196)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1876360,16000409809,2016409809,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/12/2016 06:18:40 PM,98XX BLOCK OF 55 AV S,S,S3,11900.5003,-122.264725,47.512585,"(47.512585, -122.264725)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1815736,16000304637,2016304637,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,08/23/2016 11:53:22 AM,14 AV / E PINE ST,C,C1,7500.2010,-122.31425,47.61528,"(47.61528, -122.31425)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
2101900,14000220238,2014220238,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,07/07/2014 02:41:00 PM,35 AV SW / SW MYRTLE ST,W,W3,10600.2014,-122.376577711,47.539219216,"(47.539219216, -122.376577711)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
751876,12000075130,201275130,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,03/12/2012 12:29:00 AM,65XX BLOCK OF RAINIER AVE S,S,S1,11102.5003,-122.273741058,47.543815018,"(47.543815018, -122.273741058)",,,,
1138119,15000225097,2015225097,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,07/02/2015 11:12:00 PM,9XX BLOCK OF TERRY AV,E,E3,8300.1010,-122.325923738,47.608516472,"(47.608516472, -122.325923738)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1750737,16000192304,2016192304,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,06/01/2016 12:42:20 AM,14XX BLOCK OF E DENNY WY,C,C1,7500.2001,-122.31352,47.618652,"(47.618652, -122.31352)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
119426,10000397876,2010397876,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,11/14/2010 07:43:00 PM,24XX BLOCK OF WESTLAKE AVE N,Q,Q2,6000.1,-122.342534557,47.640961649,"(47.640961649, -122.342534557)",,,,
649166,15000051419,201551419,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/14/2015 06:05:00 AM,84XX BLOCK OF AURORA AV N,J,J3,2700.4003,-122.344520042,47.690199289,"(47.690199289, -122.344520042)","ANIMAL - INJURED, DEAD HAZARD",ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,
1033678,15000075426,201575426,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/07/2015 09:13:00 AM,9XX BLOCK OF 13 AV E,C,C1,6500.3002,-122.315918357,47.62748413,"(47.62748413, -122.315918357)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1880181,16000417059,2016417059,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",11/18/2016 10:50:43 AM,4 AV / PINE ST,M,M2,8100.2004,-122.33759,47.611206,"(47.611206, -122.33759)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
911578,12000326135,2012326135,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",09/25/2012 10:44:00 AM,21XX BLOCK OF 3RD AVE,M,M2,7200.2025,-122.342843234,47.613551471,"(47.613551471, -122.342843234)",,,,
1245629,11000044487,201144487,246,"NOISE DISTURBANCE, RESIDENTIAL",NOISE DISTURBANCE,DISTURBANCES,02/06/2011 11:02:00 PM,26XX BLOCK OF 2ND AVE,M,M1,8001.1007,-122.349289886,47.616190349,"(47.616190349, -122.349289886)",NOISE - ANIMAL (INCLUDES BARKING DOGS),DISTURBANCES,NOISE DISTURBANCE,02/06/2011 10:24:00 PM
1574876,15000352320,2015352320,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,10/08/2015 05:22:00 PM,14XX BLOCK OF M L KING JR WY,C,C3,7700.1032,-122.296190639,47.613529803,"(47.613529803, -122.296190639)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,10/08/2015 04:17:00 PM
2206329,14000388715,2014388715,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,11/20/2014 07:01:00 PM,8XX BLOCK OF NW 65 ST,B,B3,3300.1011,-122.366290824,47.675983077,"(47.675983077, -122.366290824)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,11/20/2014 06:10:00 PM
1717169,16000133525,2016133525,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,04/18/2016 04:25:40 PM,141XX BLOCK OF LINDEN AV N,N,N2,401.1007,-122.34777,47.731678,"(47.731678, -122.34777)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,04/18/2016 01:42:07 PM
532762,11000106135,2011106135,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,04/02/2011 10:48:00 PM,1 AV / PIKE ST,M,M3,8100.1010,-122.340016516,47.608819661,"(47.608819661, -122.340016516)",,,,
1990356,17000155636,2017155636,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,05/04/2017 11:36:26 AM,8XX BLOCK OF W OLYMPIC PL,Q,Q2,5802.2019,-122.36822,47.628498,"(47.628498, -122.36822)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
386918,11000222019,2011222019,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,07/09/2011 11:08:00 AM,STONE AV N / N 90 ST,N,N3,1800.2001,-122.341870509,47.694170413,"(47.694170413, -122.341870509)",,,,
1968740,17000115420,2017115420,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,04/02/2017 06:49:57 PM,15 AV NW / NW LEARY WY,B,B1,4700.2036,-122.37612,47.663662,"(47.663662, -122.37612)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1141789,15000229714,2015229714,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",07/05/2015 10:28:00 PM,70XX BLOCK OF BEACON AV S,S,S1,11002.2026,-122.29652967,47.53925868,"(47.53925868, -122.29652967)",FIREWORKS - NUISANCE (NO HAZARD),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1959299,17000097899,201797899,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/20/2017 06:52:42 AM,ASHWORTH AV N / N 90 ST,N,N3,1800.1003,-122.33918,47.694153,"(47.694153, -122.33918)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1110067,15000183668,2015183668,363,MISSING PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",06/02/2015 10:48:00 PM,3 AV / YESLER WY,K,K2,8100.2045,-122.33026735,47.601714919,"(47.601714919, -122.33026735)",MISSING - ADULT,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",06/02/2015 10:03:00 PM
917188,12000333723,2012333723,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,09/30/2012 04:20:00 PM,DAYTON AV N / N 48 ST,J,J2,4900.6010,-122.35272163,47.66358987,"(47.66358987, -122.35272163)",,,,
1538458,15000307612,2015307612,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,09/02/2015 09:23:00 PM,6XX BLOCK OF 36 AV E,C,C3,6300.4024,-122.286864744,47.625547376,"(47.625547376, -122.286864744)",SECONDARY - FORGERY/BUNCO/SCAMS/ID THEFT,FRAUD CALLS,FRAUD CALLS,
1126923,15000208854,2015208854,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,06/21/2015 01:27:00 AM,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1011,-122.334524327,47.702331627,"(47.702331627, -122.334524327)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2160242,14000319123,2014319123,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,09/23/2014 10:21:00 PM,7XX BLOCK OF 9 AV N,D,D1,6700.2001,-122.339678724,47.626282036,"(47.626282036, -122.339678724)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,09/23/2014 09:53:00 PM
409427,11000255080,2011255080,363,MISSING PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",08/05/2011 12:03:00 PM,90XX BLOCK OF 11TH AVE SW,F,F3,11300.3012,-122.349269341,47.521910848,"(47.521910848, -122.349269341)",,,,
2154815,14000311696,2014311696,064,SHOPLIFT,THEFT,SHOPLIFTING,09/17/2014 05:41:00 PM,92XX BLOCK OF RAINIER AV S,S,S3,11800.6015,-122.268030096,47.519851782,"(47.519851782, -122.268030096)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,09/17/2014 05:00:00 PM
741514,12000059300,201259300,201,ALARMS - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,02/27/2012 08:28:00 AM,27XX BLOCK OF NE 123RD ST,L,L2,700.3005,-122.298955456,47.717456151,"(47.717456151, -122.298955456)",,,,
1704379,16000108722,2016108722,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/29/2016 11:32:04 PM,3 AV / CHERRY ST,K,K1,8100.2041,-122.33206,47.60348,"(47.60348, -122.33206)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/29/2016 11:24:58 PM
44025,10000287604,2010287604,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,08/17/2010 09:04:00 PM,14XX BLOCK OF S JACKSON ST,G,G2,9000.3017,-122.312857342,47.599217504,"(47.599217504, -122.312857342)",,,,
2114737,14000237043,2014237043,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/20/2014 01:11:00 AM,132XX BLOCK OF 35 AV NE,L,L1,100.3002,-122.290899627,47.726097795,"(47.726097795, -122.290899627)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/19/2014 11:59:00 PM
